Image,Box IoU,Box Dice,Box Precision,Box Recall,Box Latency (ms),1-Click IoU,1-Click Dice,1-Click Precision,1-Click Recall,1-Click Latency (ms)
0016E5_05070.png,52.42906172705424,68.79142485431797,59.945835402644896,80.69940475590033,358.62974899964684,34.956870907573105,51.80450713252496,99.83011252923546,34.977678568826065,362.76263699983247
0016E5_05100.png,68.09373588639309,81.01876673431133,72.7141481844494,91.46489098579606,359.9161379997895,2.7777777768805625,5.405405403706661,5.620915029005937,5.20581113486331,362.6060240003426
0016E5_05130.png,25.633563717032427,40.806871919620995,28.003709096833525,75.17780936160106,359.35156200002893,7.966457020277269,14.75728154862224,82.01438819419285,8.108108105224714,362.56288799995673
0016E5_05340.png,53.65459247941313,69.83792884238309,82.1693907468205,60.724743755225205,360.898331000044,5.563689602648723,10.540915391629364,99.99999934210527,5.563689602648723,361.9407510000201
0016E5_05370.png,62.68472903830676,77.06283116904798,83.67123283086507,71.42188958305805,358.8066819997948,5.223880594578414,9.929078009783211,94.91525343292159,5.238540689785529,362.066102999961
0016E5_05700.png,40.051931184671865,57.195828498586806,56.592524637332595,57.81213397568232,359.8546319999514,41.44374507446032,58.60102905595868,72.10814508141405,49.35582102380983,361.28718600002685
0016E5_05730.png,45.593157290593844,62.63090675284013,89.9486426339335,48.04075233227243,361.24924699970506,14.26317450074737,24.96547914595892,19.27505330079423,35.42319747828245,364.038138000069
0016E5_05940.png,70.65527045397359,82.80467431919087,74.4744742508274,93.2330823562666,358.3264449998751,1.019520079530046,2.0184615383787294,1.0203658384412309,92.48120265984511,362.22699100017053
0016E5_05970.png,6.109524464030069,11.515506256181798,6.115751333855936,98.36079009111049,358.92907700008436,7.054375803808368,13.179051768489064,79.15162447729996,7.18793541454078,361.96361299971613
0016E5_06000.png,59.92574255942432,74.94195943740257,92.75862065411548,62.86678783098759,369.37579799996456,12.443095596246057,22.13225370622306,82.68907549127886,12.775902359705038,373.36638099986885
0016E5_06030.png,6.064229498533347,11.435013533223666,6.06760694115428,99.09044971373669,368.63043499988635,11.229453202681192,20.191510214869073,96.40028790755917,11.276739092868727,370.6509109997569
0016E5_06540.png,93.07734070335582,96.41456668533664,95.63519633200482,97.20674422510369,368.249139999989,93.29501254581834,96.53121548979836,95.53444324363416,97.54900697361613,368.89149900025586
0016E5_06570.png,90.63301925070776,95.08638074027805,93.06217540099871,97.20060142654461,365.13860400009435,90.70276588954914,95.12475130233003,93.05391108105182,97.28985915291607,367.68811100000676
